puuid,tier,rank_name,kills,deaths,assists,score,hit_accuracy,time_on_target,aim_deviation,reaction_time,shots_fired,shots_hit,wallbang,kill_distance,is_cheating,kda,kd_ratio,score_per_kill,sub_100ms_reaction,sub_50ms_reaction,precision_score,tier_relative_kills,tier_relative_deaths,tier_relative_score,kills_z,deaths_z,score_z
player_20396,22,immortal,17,7,10,3537,0.25,412.8,2.827,489.3,4,1,0,69.38335535270662,0,3.857142857142857,2.4285714285714284,208.05882352941177,0,0,0.08843296781039972,-5,1,337,-1.25,0.3333333333333333,0.8425
player_36331,20,ascendant,36,6,12,5799,0.6666666666666666,62.0,3.169,175.6,3,2,0,32.45196450139806,1,8.0,6.0,161.08333333333334,0,0,0.2103713053539497,16,-1,2999,4.0,-0.3333333333333333,7.4975
player_96761,9,silver,31,3,12,2465,0.6666666666666666,14.1,2.139,301.9,3,2,0,409.85432778000535,1,14.333333333333334,10.333333333333334,79.51612903225806,0,0,0.31167212092878294,19,-9,1065,4.75,-3.0,3.55
player_46308,11,gold,20,6,15,2946,1.0,50.9,2.266,282.9,1,1,0,571.4017850864664,1,5.833333333333333,3.3333333333333335,147.3,0,0,0.44130626654898497,6,-4,1146,1.5,-1.3333333333333333,3.82
player_45285,21,ascendant,14,7,8,2927,0.3333333333333333,223.8,1.041,357.5,3,1,0,832.9489119988092,0,3.142857142857143,2.0,209.07142857142858,0,0,0.3202049311559398,-6,0,127,-1.5,0.0,0.3175
player_92239,23,immortal,16,6,8,3662,0.4,429.9,1.208,600.6,10,4,0,105.16701003641762,0,4.0,2.6666666666666665,228.875,0,0,0.33112582781456956,-6,0,462,-1.5,0.0,1.155
player_70642,27,radiant,33,0,15,6417,1.0,54.7,2.266,157.9,1,1,0,468.703851061627,1,48.0,33.0,194.45454545454547,0,0,0.44130626654898497,8,-4,2817,2.0,-2.0,6.26
player_26947,16,diamond,21,8,7,2029,1.0,122.9,1.499,356.8,1,1,0,661.4795839631031,0,3.5,2.625,96.61904761904762,0,0,0.66711140760507,3,0,-471,0.75,0.0,-1.3457142857142856
player_73514,3,iron,15,10,7,2533,0.5,10.5,2.339,82.1,2,1,0,979.2347675608746,1,2.2,1.5,168.86666666666667,1,0,0.21376656690893545,7,-5,1633,1.75,-1.6666666666666667,8.165
player_84733,14,platinum,37,2,23,4284,0.5,10.0,1.768,125.4,2,1,0,642.5732098368248,1,30.0,18.5,115.78378378378379,0,0,0.2828054298642534,21,-7,2184,5.25,-2.3333333333333335,6.24
player_49974,19,ascendant,27,6,10,2934,0.625,267.8,1.774,470.9,8,5,0,346.4017465313939,0,6.166666666666667,4.5,108.66666666666667,0,0,0.3523111612175874,7,-1,134,1.75,-0.3333333333333333,0.335
player_29798,8,silver,13,12,11,1097,0.8,285.8,1.259,375.8,5,4,0,595.7583822322603,0,2.0,1.0833333333333333,84.38461538461539,0,0,0.635424940428912,1,0,-303,0.25,0.0,-1.01
player_21168,21,ascendant,23,3,8,3182,0.4,276.4,2.103,398.8,5,2,0,220.58497228959192,0,10.333333333333334,7.666666666666667,138.34782608695653,0,0,0.1902044698050404,3,-4,382,0.75,-1.3333333333333333,0.955
player_15441,11,gold,17,12,4,1825,1.0,449.1,1.521,708.3,2,2,0,90.46772905296122,0,1.75,1.4166666666666667,107.3529411764706,0,0,0.6574621959237344,3,2,25,0.75,0.6666666666666666,0.08333333333333333
player_59196,16,diamond,31,0,17,5411,1.0,30.2,2.3,209.0,1,1,0,614.8076935107433,1,48.0,31.0,174.5483870967742,0,0,0.4347826086956522,13,-8,2911,3.25,-2.6666666666666665,8.317142857142857
player_14354,27,radiant,49,1,19,6320,1.0,37.1,0.544,109.9,3,3,0,612.9503242514845,1,68.0,49.0,128.9795918367347,0,0,1.838235294117647,24,-3,2720,6.0,-1.5,6.044444444444444
player_75123,17,diamond,26,0,7,4509,1.0,59.1,2.322,354.8,1,1,0,174.77588506427318,1,33.0,26.0,173.42307692307693,0,0,0.43066322136089574,8,-8,2009,2.0,-2.6666666666666665,5.74
player_33913,15,platinum,15,10,5,2384,0.2,298.3,2.395,413.6,5,1,0,250.45259032399724,0,2.0,1.5,158.93333333333334,0,0,0.08350730688935282,-1,1,284,-0.25,0.3333333333333333,0.8114285714285714
player_44461,13,platinum,36,0,11,3675,1.0,37.3,1.99,160.7,2,2,0,109.09743351701735,1,47.0,36.0,102.08333333333333,0,0,0.5025125628140703,20,-9,1575,5.0,-3.0,4.5
player_86064,3,iron,5,12,4,1103,0.9,312.4,2.324,538.3,10,9,0,211.17795813010392,0,0.75,0.4166666666666667,220.6,0,0,0.38726333907056804,-3,-3,203,-0.75,-1.0,1.015
player_10596,25,radiant,23,5,8,4188,0.6666666666666666,318.2,1.002,562.9,9,6,0,181.78363512703768,0,6.2,4.6,182.08695652173913,0,0,0.665335994677312,-2,1,588,-0.5,0.5,1.3066666666666666
player_14417,8,silver,15,2,9,2705,1.0,26.5,1.28,295.9,1,1,0,611.9302247805709,1,12.0,7.5,180.33333333333334,0,0,0.78125,3,-10,1305,0.75,-3.3333333333333335,4.35
player_66457,16,diamond,16,5,6,3029,0.25,209.9,1.765,292.2,4,1,0,153.88788126425047,0,4.4,3.2,189.3125,0,0,0.141643059490085,-2,-3,529,-0.5,-1.0,1.5114285714285713
player_34558,17,diamond,20,5,15,4271,0.6666666666666666,44.0,0.555,300.5,3,2,0,995.1444618747571,1,7.0,4.0,213.55,0,0,1.201201201201201,2,-3,1771,0.5,-1.0,5.06
player_94569,22,immortal,35,2,20,8024,1.0,12.8,3.43,169.5,2,2,0,438.82526135125806,1,27.5,17.5,229.25714285714287,0,0,0.29154518950437314,13,-4,4824,3.25,-1.3333333333333333,12.06
player_53224,26,radiant,35,1,15,6748,1.0,50.7,1.841,250.3,1,1,0,827.4638964933755,1,50.0,35.0,192.8,0,0,0.5431830526887561,10,-3,3148,2.5,-1.5,6.995555555555556
player_16317,23,immortal,20,6,9,2761,0.7142857142857143,412.0,0.769,632.0,7,5,0,189.63810271145414,0,4.833333333333333,3.3333333333333335,138.05,0,0,0.9288500835965076,-2,0,-439,-0.5,0.0,-1.0975
player_26454,15,platinum,36,5,14,4088,1.0,35.1,2.333,210.1,1,1,0,500.25638426710776,1,10.0,7.2,113.55555555555556,0,0,0.4286326618088298,20,-4,1988,5.0,-1.3333333333333333,5.68
player_79778,9,silver,20,5,21,3134,1.0,30.1,2.374,279.6,3,3,0,496.20505841839207,1,8.2,4.0,156.7,0,0,0.42122999157540014,8,-7,1734,2.0,-2.3333333333333335,5.78
player_98957,20,ascendant,16,6,10,2413,0.2,230.3,2.032,378.9,10,2,0,851.1776430334623,0,4.333333333333333,2.6666666666666665,150.8125,0,0,0.0984251968503937,-4,-1,-387,-1.0,-0.3333333333333333,-0.9675
player_60254,22,immortal,21,9,12,2566,1.0,338.9,1.785,416.9,1,1,0,706.5945442755697,0,3.6666666666666665,2.3333333333333335,122.19047619047619,0,0,0.5602240896358543,-1,3,-634,-0.25,1.0,-1.585
player_67114,20,ascendant,18,12,8,3127,0.8888888888888888,255.6,1.603,382.4,9,8,0,140.58520548051993,0,2.1666666666666665,1.5,173.72222222222223,0,0,0.554515838358633,-2,5,327,-0.5,1.6666666666666667,0.8175
player_19801,24,immortal,53,2,22,5839,1.0,10.0,1.036,211.3,2,2,0,755.1381131951955,1,37.5,26.5,110.16981132075472,0,0,0.9652509652509652,31,-4,2639,7.75,-1.3333333333333333,6.5975
player_30334,25,radiant,26,4,8,2828,1.0,384.4,2.789,546.8,5,5,0,504.1835479267446,0,8.5,6.5,108.76923076923077,0,0,0.35855145213338113,1,0,-772,0.25,0.0,-1.7155555555555555
player_88809,11,gold,23,9,11,2985,0.5,39.3,1.983,161.4,2,1,0,494.32048308764195,1,3.7777777777777777,2.5555555555555554,129.7826086956522,0,0,0.2521432173474533,9,-1,1185,2.25,-0.3333333333333333,3.95
player_92296,23,immortal,21,1,11,3074,0.8,191.3,2.697,331.4,10,8,0,568.9038583099958,0,32.0,21.0,146.38095238095238,0,0,0.2966258806080831,-1,-5,-126,-0.25,-1.6666666666666667,-0.315
player_32614,20,ascendant,21,3,11,5100,0.6666666666666666,58.8,2.015,278.3,3,2,0,398.44880474158776,1,10.666666666666666,7.0,242.85714285714286,0,0,0.3308519437551695,1,-4,2300,0.25,-1.3333333333333333,5.75
player_75951,5,bronze,10,12,4,692,0.75,296.5,1.831,381.3,4,3,0,23.45463706817931,0,1.1666666666666667,0.8333333333333334,69.2,0,0,0.4096122337520481,0,-1,-408,0.0,-0.3333333333333333,-1.632
player_14231,12,gold,40,4,9,2907,0.5,10.0,1.7,133.0,2,1,0,195.71021945723737,1,12.25,10.0,72.675,0,0,0.29411764705882354,26,-6,1107,6.5,-2.0,3.69
player_27814,4,bronze,14,8,9,1853,1.0,10.0,1.089,71.4,1,1,0,211.28090306509014,1,2.875,1.75,132.35714285714286,1,0,0.9182736455463728,4,-5,753,1.0,-1.6666666666666667,3.012
player_15098,2,iron,30,8,13,2407,1.0,37.0,2.401,228.1,2,2,0,620.8616351490886,1,5.375,3.75,80.23333333333333,0,0,0.41649312786339027,22,-7,1507,5.5,-2.3333333333333335,7.535
player_61508,3,iron,14,5,5,1328,1.0,22.3,1.37,167.8,3,3,0,638.4225638243059,1,3.8,2.8,94.85714285714286,0,0,0.7299270072992701,6,-10,428,1.5,-3.3333333333333335,2.14
player_76864,13,platinum,35,3,10,4084,1.0,53.2,1.762,322.3,1,1,0,467.4031343497815,1,15.0,11.666666666666666,116.68571428571428,0,0,0.5675368898978433,19,-6,1984,4.75,-2.0,5.668571428571428
player_48773,7,silver,17,6,13,2306,0.6666666666666666,72.6,2.013,283.9,3,2,0,676.4438261969724,1,5.0,2.8333333333333335,135.64705882352942,0,0,0.3311806590495115,5,-6,906,1.25,-2.0,3.02
player_80521,13,platinum,36,8,12,4190,1.0,44.1,1.732,279.7,1,1,0,770.9314496114423,1,6.0,4.5,116.38888888888889,0,0,0.5773672055427251,20,-1,2090,5.0,-0.3333333333333333,5.9714285714285715
player_75604,3,iron,3,7,9,1829,1.0,14.1,2.675,189.0,1,1,0,565.474358393022,1,1.7142857142857142,0.42857142857142855,609.6666666666666,0,0,0.3738317757009346,-5,-8,929,-1.25,-2.6666666666666665,4.645
player_55954,26,radiant,46,3,13,7044,1.0,19.6,1.004,118.9,3,3,0,374.042631260128,1,19.666666666666668,15.333333333333334,153.1304347826087,0,0,0.9960159362549801,21,-1,3444,5.25,-0.5,7.653333333333333
player_73386,3,iron,5,9,0,861,0.5,231.6,1.993,372.4,2,1,0,627.126247258078,0,0.5555555555555556,0.5555555555555556,172.2,0,0,0.2508780732563974,-3,-6,-39,-0.75,-2.0,-0.195
player_40923,24,immortal,60,2,25,6627,1.0,52.1,1.877,160.2,1,1,0,367.9843067305996,1,42.5,30.0,110.45,0,0,0.5327650506126798,38,-4,3427,9.5,-1.3333333333333333,8.5675
player_96615,4,bronze,7,9,6,850,1.0,150.0,0.493,426.3,8,8,0,767.3227352294472,0,1.4444444444444444,0.7777777777777778,121.42857142857143,0,0,2.028397565922921,-3,-4,-250,-0.75,-1.3333333333333333,-1.0
player_60869,24,immortal,26,10,8,3188,1.0,237.2,1.962,409.8,4,4,0,215.40113741575243,0,3.4,2.6,122.61538461538461,0,0,0.509683995922528,4,4,-12,1.0,1.3333333333333333,-0.03
player_92207,3,iron,16,9,12,1527,0.5,31.8,0.97,245.5,2,1,0,163.9692654127596,1,3.111111111111111,1.7777777777777777,95.4375,0,0,0.5154639175257733,8,-6,627,2.0,-2.0,3.135
player_16457,18,diamond,46,1,16,5320,1.0,51.3,1.483,108.6,1,1,0,861.4741609589922,1,62.0,46.0,115.65217391304348,0,0,0.6743088334457181,28,-7,2820,7.0,-2.3333333333333335,8.057142857142857
player_48290,15,platinum,32,6,11,3834,0.6666666666666666,26.9,1.556,144.5,3,2,0,575.1247690718948,1,7.166666666666667,5.333333333333333,119.8125,0,0,0.4284490145672665,16,-3,1734,4.0,-1.0,4.954285714285715
player_17878,19,ascendant,22,9,7,2250,0.16666666666666666,259.3,1.766,335.9,6,1,0,104.4275825632286,0,3.2222222222222223,2.4444444444444446,102.27272727272727,0,0,0.09437523593808984,2,2,-550,0.5,0.6666666666666666,-1.375
player_72147,1,iron,10,9,5,959,0.75,242.3,2.15,385.4,8,6,0,179.35788245850785,0,1.6666666666666667,1.1111111111111112,95.9,0,0,0.3488372093023256,2,-6,59,0.5,-2.0,0.295
player_48599,10,gold,12,3,8,3932,0.5,35.0,1.565,327.8,2,1,0,180.64711456317255,1,6.666666666666667,4.0,327.6666666666667,0,0,0.3194888178913738,-2,-7,2132,-0.5,-2.3333333333333335,7.1066666666666665
player_37089,3,iron,22,8,1,1786,1.0,41.3,1.975,105.5,2,2,0,275.27122988063974,1,2.875,2.75,81.18181818181819,0,0,0.5063291139240506,14,-7,886,3.5,-2.3333333333333335,4.43
player_77057,25,radiant,36,3,20,6470,1.0,48.4,2.108,249.8,1,1,0,907.3465710520978,1,18.666666666666668,12.0,179.72222222222223,0,0,0.47438330170777987,11,-1,2870,2.75,-0.5,6.377777777777778
player_39968,20,ascendant,18,4,7,3194,1.0,351.7,1.854,631.8,2,2,0,914.0198903743835,0,6.25,4.5,177.44444444444446,0,0,0.5393743257820928,-2,-3,394,-0.5,-1.0,0.985
player_46558,4,bronze,6,7,4,1184,1.0,339.4,1.029,566.4,6,6,0,18.730189534545683,0,1.4285714285714286,0.8571428571428571,197.33333333333334,0,0,0.9718172983479106,-4,-6,84,-1.0,-2.0,0.336
player_20535,18,diamond,14,2,11,2143,0.625,482.3,1.548,588.7,8,5,0,393.2159839070635,0,12.5,7.0,153.07142857142858,0,0,0.4037467700258398,-4,-6,-357,-1.0,-2.0,-1.02
player_94569,15,platinum,17,11,3,2109,0.14285714285714285,335.8,1.392,595.5,7,1,0,689.153466217794,0,1.8181818181818181,1.5454545454545454,124.05882352941177,0,0,0.10262725779967159,1,2,9,0.25,0.6666666666666666,0.025714285714285714
player_34061,15,platinum,14,8,7,2300,0.4,208.1,0.587,295.6,5,2,0,418.9560836173643,0,2.625,1.75,164.28571428571428,0,0,0.6814310051107326,-2,-1,200,-0.5,-0.3333333333333333,0.5714285714285714
player_60857,7,silver,15,15,4,1250,0.1111111111111111,261.0,2.289,503.3,9,1,0,618.3626201509921,0,1.2666666666666666,1.0,83.33333333333333,0,0,0.048541332945002666,3,3,-150,0.75,1.0,-0.5
player_75863,19,ascendant,22,7,11,3104,0.7142857142857143,238.7,1.136,329.3,7,5,0,18.727519857151414,0,4.714285714285714,3.142857142857143,141.0909090909091,0,0,0.6287726358148894,2,0,304,0.5,0.0,0.76
player_18768,19,ascendant,16,8,9,2103,1.0,318.2,3.29,485.5,10,10,0,4.623851208678815,0,3.125,2.0,131.4375,0,0,0.303951367781155,-4,1,-697,-1.0,0.3333333333333333,-1.7425
player_57414,14,platinum,23,11,10,1749,0.3333333333333333,292.2,1.7,440.9,3,1,0,985.8026678803419,0,3.0,2.090909090909091,76.04347826086956,0,0,0.19607843137254902,7,2,-351,1.75,0.6666666666666666,-1.002857142857143
player_48900,24,immortal,23,6,8,3319,1.0,224.2,2.942,396.6,2,2,0,585.3947813228265,0,5.166666666666667,3.8333333333333335,144.30434782608697,0,0,0.3399048266485384,1,0,119,0.25,0.0,0.2975
player_86642,11,gold,29,9,11,3490,1.0,10.0,2.079,146.9,3,3,0,925.2010592298303,1,4.444444444444445,3.2222222222222223,120.34482758620689,0,0,0.481000481000481,15,-1,1690,3.75,-0.3333333333333333,5.633333333333334
player_21842,24,immortal,20,8,12,3897,0.5,401.8,1.215,615.0,10,5,0,325.81996562518987,0,4.0,2.5,194.85,0,0,0.4115226337448559,-2,2,697,-0.5,0.6666666666666666,1.7425
player_89686,26,radiant,27,1,11,3270,0.375,156.9,1.432,300.9,8,3,0,307.43840033411584,0,38.0,27.0,121.11111111111111,0,0,0.26187150837988826,2,-3,-330,0.5,-1.5,-0.7333333333333333
player_99863,19,ascendant,30,0,8,3905,1.0,37.7,0.708,294.4,1,1,0,95.53538611425611,1,38.0,30.0,130.16666666666666,0,0,1.4124293785310735,10,-7,1105,2.5,-2.3333333333333335,2.7625
player_42775,16,diamond,17,9,9,2793,0.3333333333333333,352.5,1.319,615.2,9,3,0,879.6214640400722,0,2.888888888888889,1.8888888888888888,164.2941176470588,0,0,0.25271670457417234,-1,1,293,-0.25,0.3333333333333333,0.8371428571428572
player_27392,2,iron,9,14,5,689,0.2,500.0,2.223,711.4,10,2,0,17.381887124245168,0,1.0,0.6428571428571429,76.55555555555556,0,0,0.08996851102114262,1,-1,-211,0.25,-0.3333333333333333,-1.055
player_28729,21,ascendant,15,6,11,2271,0.75,171.9,1.135,291.6,8,6,0,186.82218818973305,0,4.333333333333333,2.5,151.4,0,0,0.6607929515418502,-5,-1,-529,-1.25,-0.3333333333333333,-1.3225
player_65961,14,platinum,37,10,10,5189,0.6666666666666666,71.6,2.399,357.1,3,2,0,711.0719302574107,1,4.7,3.7,140.24324324324326,0,0,0.2778935667639294,21,1,3089,5.25,0.3333333333333333,8.825714285714286
player_98950,9,silver,7,9,6,1363,0.2,214.4,2.71,411.2,5,1,0,570.5117877835653,0,1.4444444444444444,0.7777777777777778,194.71428571428572,0,0,0.07380073800738007,-5,-3,-37,-1.25,-1.0,-0.12333333333333334
player_50579,14,platinum,13,10,7,2024,1.0,204.6,1.344,285.6,1,1,0,658.9740510824386,0,2.0,1.3,155.69230769230768,0,0,0.744047619047619,-3,1,-76,-0.75,0.3333333333333333,-0.21714285714285714
player_64590,6,bronze,8,13,4,1727,1.0,396.5,3.08,482.8,2,2,0,827.6763437479655,0,0.9230769230769231,0.6153846153846154,215.875,0,0,0.3246753246753247,-2,0,627,-0.5,0.0,2.508
player_93676,1,iron,6,10,6,1410,1.0,18.9,1.996,97.1,2,2,0,490.7650863702511,1,1.2,0.6,235.0,1,0,0.501002004008016,-2,-5,510,-0.5,-1.6666666666666667,2.55
player_17356,20,ascendant,32,7,19,5343,1.0,10.0,2.014,187.8,1,1,0,693.4191517401291,1,7.285714285714286,4.571428571428571,166.96875,0,0,0.496524329692155,12,0,2543,3.0,0.0,6.3575
player_31699,11,gold,13,9,9,1708,0.6666666666666666,375.8,2.638,435.9,3,2,0,849.7114863293306,0,2.4444444444444446,1.4444444444444444,131.3846153846154,0,0,0.25271670457417234,-1,-1,-92,-0.25,-0.3333333333333333,-0.30666666666666664
player_83184,12,gold,20,10,9,1185,0.7142857142857143,225.5,2.352,360.0,7,5,0,98.62884973475036,0,2.9,2.0,59.25,0,0,0.3036929057337221,6,0,-615,1.5,0.0,-2.05
player_80434,10,gold,18,3,27,4540,0.6666666666666666,51.2,1.609,131.5,3,2,0,749.1044386465749,1,15.0,6.0,252.22222222222223,0,0,0.4143360265175057,4,-7,2740,1.0,-2.3333333333333335,9.133333333333333
player_24285,22,immortal,24,4,11,3637,1.0,248.9,1.998,355.2,8,8,0,901.9013305234669,0,8.75,6.0,151.54166666666666,0,0,0.5005005005005005,2,-2,437,0.5,-0.6666666666666666,1.0925
player_44633,2,iron,10,12,5,688,0.25,327.9,2.187,556.0,4,1,0,186.2916530604632,0,1.25,0.8333333333333334,68.8,0,0,0.11431184270690445,2,-3,-212,0.5,-1.0,-1.06
player_16474,24,immortal,16,6,12,3358,1.0,191.4,2.162,250.3,1,1,0,598.2992980106193,0,4.666666666666667,2.6666666666666665,209.875,0,0,0.46253469010175763,-6,0,158,-1.5,0.0,0.395
player_93069,20,ascendant,37,3,14,5284,0.5,71.9,2.983,266.9,2,1,0,650.2329582541938,1,17.0,12.333333333333334,142.8108108108108,0,0,0.16761649346295676,17,-4,2484,4.25,-1.3333333333333333,6.21
player_15219,3,iron,30,8,9,1374,0.5,20.4,1.33,302.0,2,1,0,997.5090626154735,1,4.875,3.75,45.8,0,0,0.37593984962406013,22,-7,474,5.5,-2.3333333333333335,2.37
player_52847,27,radiant,45,4,20,7759,1.0,45.2,2.069,204.6,1,1,0,548.4447282999445,1,16.25,11.25,172.42222222222222,0,0,0.48332527791203483,20,0,4159,5.0,0.0,9.242222222222223
player_46283,21,ascendant,17,11,9,2502,0.8333333333333334,399.5,2.199,628.7,6,5,0,170.9742085812943,0,2.3636363636363638,1.5454545454545454,147.1764705882353,0,0,0.378960133393967,-3,4,-298,-0.75,1.3333333333333333,-0.745
player_76614,4,bronze,10,16,1,1383,0.8,234.1,2.357,332.4,10,8,0,64.3454738112946,0,0.6875,0.625,138.3,0,0,0.3394145099703012,0,3,283,0.0,1.0,1.132
player_68864,22,immortal,18,3,9,3207,0.9,311.9,1.855,481.1,10,9,0,539.7751105784705,0,9.0,6.0,178.16666666666666,0,0,0.48517520215633425,-4,-3,7,-1.0,-1.0,0.0175
player_71754,4,bronze,14,11,4,1043,0.5,418.6,2.551,576.5,4,2,0,190.54136033942865,0,1.6363636363636365,1.2727272727272727,74.5,0,0,0.1960015680125441,4,-2,-57,1.0,-0.6666666666666666,-0.228
player_62424,27,radiant,28,7,11,4075,0.875,500.0,1.678,766.3,8,7,0,132.6327636747421,0,5.571428571428571,4.0,145.53571428571428,0,0,0.5214541120381406,3,3,475,0.75,1.5,1.0555555555555556
player_24781,27,radiant,22,4,7,3579,0.625,289.3,1.516,461.6,8,5,0,624.5942042638566,0,7.25,5.5,162.6818181818182,0,0,0.41226912928759896,-3,0,-21,-0.75,0.0,-0.04666666666666667
player_42286,10,gold,16,10,7,3214,1.0,73.4,1.708,252.8,1,1,0,904.1524484289139,1,2.3,1.6,200.875,0,0,0.585480093676815,2,0,1414,0.5,0.0,4.713333333333333
player_78793,14,platinum,42,9,14,4400,0.5,39.0,0.41,178.1,2,1,0,703.4336642498705,1,6.222222222222222,4.666666666666667,104.76190476190476,0,0,1.2195121951219512,26,0,2300,6.5,0.0,6.571428571428571
player_76278,6,bronze,14,15,5,1043,0.9,417.8,1.515,647.0,10,9,0,490.319742616999,0,1.2666666666666666,0.9333333333333333,74.5,0,0,0.5940594059405941,4,2,-57,1.0,0.6666666666666666,-0.228
player_86485,12,gold,13,6,9,1727,0.25,220.4,1.27,391.4,4,1,0,744.5649736591159,0,3.6666666666666665,2.1666666666666665,132.84615384615384,0,0,0.19685039370078738,-1,-4,-73,-0.25,-1.3333333333333333,-0.24333333333333335
player_55758,3,iron,14,20,4,582,0.4,376.8,0.761,430.9,5,2,0,978.0493494706695,0,0.9,0.7,41.57142857142857,0,0,0.5256241787122208,6,5,-318,1.5,1.6666666666666667,-1.59
player_60010,8,silver,37,7,9,3425,0.5,84.2,2.125,357.2,2,1,0,697.6169866051144,1,6.571428571428571,5.285714285714286,92.56756756756756,0,0,0.23529411764705882,25,-5,2025,6.25,-1.6666666666666667,6.75
player_96878,14,platinum,27,5,12,4165,1.0,38.9,1.385,150.3,2,2,0,95.23245245188215,1,7.8,5.4,154.25925925925927,0,0,0.7220216606498195,11,-4,2065,2.75,-1.3333333333333333,5.9
player_77442,11,gold,12,12,7,1912,0.4,391.6,2.584,516.4,5,2,0,575.6033356400916,0,1.5833333333333333,1.0,159.33333333333334,0,0,0.15479876160990713,-2,2,112,-0.5,0.6666666666666666,0.37333333333333335
player_35823,4,bronze,11,16,4,1330,0.5,354.7,0.769,566.7,10,5,0,39.706170805052274,0,0.9375,0.6875,120.9090909090909,0,0,0.6501950585175552,1,3,230,0.25,1.0,0.92
player_98312,20,ascendant,50,2,21,7293,1.0,10.0,2.702,178.6,2,2,0,196.5789408863523,1,35.5,25.0,145.86,0,0,0.3700962250185048,30,-5,4493,7.5,-1.6666666666666667,11.2325
player_66614,15,platinum,18,8,5,2218,0.3333333333333333,237.7,2.495,397.6,9,3,0,339.0728535285595,0,2.875,2.25,123.22222222222223,0,0,0.1336005344021376,2,-1,118,0.5,-0.3333333333333333,0.33714285714285713
player_68011,4,bronze,5,1,11,1883,1.0,48.5,1.604,106.1,1,1,0,3.8118237105093793,1,16.0,5.0,376.6,0,0,0.6234413965087281,-5,-12,783,-1.25,-4.0,3.132
player_54459,26,radiant,37,1,18,5430,0.6666666666666666,30.4,2.219,91.7,3,2,0,153.48045478170835,1,55.0,37.0,146.75675675675674,1,0,0.3004356316659156,12,-3,1830,3.0,-1.5,4.066666666666666
player_31201,20,ascendant,21,14,7,2338,0.3333333333333333,288.9,1.318,360.0,3,1,0,810.3004010859182,0,2.0,1.5,111.33333333333333,0,0,0.2529084471421345,1,7,-462,0.25,2.3333333333333335,-1.155
player_67826,12,gold,15,10,4,1770,0.6666666666666666,420.0,2.235,535.4,3,2,0,53.009433122794285,0,1.9,1.5,118.0,0,0,0.29828486204325133,1,0,-30,0.25,0.0,-0.1
player_95294,26,radiant,73,2,24,7404,1.0,86.2,1.255,248.9,3,3,0,204.16123530190535,1,48.5,36.5,101.42465753424658,0,0,0.7968127490039841,48,-2,3804,12.0,-1.0,8.453333333333333
player_11876,14,platinum,20,1,12,2867,1.0,54.9,1.854,213.5,1,1,0,338.30506942698935,1,32.0,20.0,143.35,0,0,0.5393743257820928,4,-8,767,1.0,-2.6666666666666665,2.1914285714285713
player_39935,26,radiant,39,0,16,6012,1.0,92.4,0.4,354.3,1,1,0,99.8647585487492,1,55.0,39.0,154.15384615384616,0,0,2.5,14,-4,2412,3.5,-2.0,5.36
player_70905,17,diamond,11,10,5,2958,0.2857142857142857,362.9,1.546,504.0,7,2,0,429.91592201266525,0,1.6,1.1,268.90909090909093,0,0,0.18480872297172424,-7,2,458,-1.75,0.6666666666666666,1.3085714285714285
player_56987,19,ascendant,19,6,6,3107,0.5,246.4,1.47,351.3,8,4,0,778.3453282444754,0,4.166666666666667,3.1666666666666665,163.52631578947367,0,0,0.3401360544217687,-1,-1,307,-0.25,-0.3333333333333333,0.7675
player_94139,3,iron,26,5,4,2117,0.5,28.9,2.238,134.5,2,1,0,914.5741085335842,1,6.0,5.2,81.42307692307692,0,0,0.22341376228775692,18,-10,1217,4.5,-3.3333333333333335,6.085
player_24281,5,bronze,1,8,2,927,0.8333333333333334,318.0,1.405,475.2,6,5,0,377.1467751419863,0,0.375,0.125,927.0,0,0,0.5931198102016607,-9,-5,-173,-2.25,-1.6666666666666667,-0.692
player_94773,7,silver,25,1,7,3265,1.0,75.9,0.976,149.7,1,1,0,930.5303434063826,1,32.0,25.0,130.6,0,0,1.0245901639344261,13,-11,1865,3.25,-3.6666666666666665,6.216666666666667
